"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
18405,12/31/2025 0:00:00,9683,0,0,0,0,3258297,0,0,3474084,0,3258297,0,0,0,0,0,1,0,0,0,0,62025,0,0,0,0,0,0,0,0,163971,0,36502,0,0,0,0,0,0,0,0,0,0,0,10030,0,0,0,0,0,0,0,0,162012,0,0,20702,312,4064,20475,0,0,0,0,699,0,459638,0,0,767245,0,0,0,0,0,590268,0,0,0,4793,0,0,0,541,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200473,0,14823,1693,0,-108613,0,0,0,0,0,0,0,0,0,0,100,432391,0,0,0,0,0,0,0,0,0,0,188896,544,0,0,0,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249777,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18409,12/31/2025 0:00:00,9687,0,0,0,0,20561442,221799,0,22626822,0,20561442,221799,0,0,0,0,9,0,0,0,0,92025,0,0,0,0,0,0,0,0,449093,0,390060,0,0,0,0,0,0,0,0,0,0,0,13343,0,0,0,0,0,0,0,0,269751,585,9880,153120,5232,18435,13490,0,0,0,0,3988,9685,1048248,0,0,1534100,0,0,0,0,601181,272038,0,0,0,8684,187,722,19,1410,0,0,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,839153,0,22027,266362,0,110652,0,20000,0,0,0,0,0,0,0,0,125346,1492623,0,0,0,0,0,0,0,0,0,0,1822824,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,21609,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18422,12/31/2025 0:00:00,9696,0,0,0,0,1523557,0,0,1976513,0,1523557,0,0,0,0,0,0,0,0,0,0,122024,0,0,0,0,0,0,0,0,20936,0,59775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26318,0,0,17302,0,638,0,0,0,0,0,427,5000,0,0,0,0,0,0,0,0,0,195821,0,0,0,0,0,0,0,87,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80711,0,0,19616,0,11410,0,0,0,0,0,0,0,0,0,0,0,221060,0,0,0,0,0,0,0,0,0,0,452956,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18423,12/31/2025 0:00:00,9697,0,0,0,0,3640870,2340,0,4582405,0,3640870,2340,0,0,0,0,14,0,0,0,0,32025,0,0,0,0,0,0,0,0,240045,2152,92017,0,0,0,0,0,0,0,0,0,0,0,2158,0,0,0,0,0,0,0,0,82342,9018,13121,31882,3527,11053,25955,0,0,0,0,807,6183,1328987,0,0,249185,0,0,0,0,0,723411,0,0,0,0,88,0,4,601,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,329910,0,11393,103592,0,38922,0,17407,38209,0,0,0,0,0,0,0,0,1946299,0,0,0,0,0,0,0,0,0,0,891136,1945,0,0,0,27542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18446,12/31/2025 0:00:00,9714,0,0,0,0,3425436,0,0,4034864,0,3425436,0,0,0,0,0,1,0,0,0,0,122024,0,0,0,0,0,0,0,0,59826,0,102706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625,7041,1079,548,50501,0,0,0,0,2876,7328,126402,0,0,0,0,0,0,0,0,537368,0,0,0,0,0,0,0,492,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162532,0,0,48606,0,40928,0,16281,0,0,0,0,0,0,0,0,0,1465717,0,0,0,0,0,0,0,0,0,0,591754,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,52336,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18462,12/31/2025 0:00:00,9725,0,0,0,0,2267012,0,0,2474270,0,2267012,0,0,0,0,0,6,0,0,0,0,32025,0,0,0,0,0,0,0,0,117917,0,27148,0,0,0,0,0,0,0,0,0,0,0,15433,0,0,0,0,0,0,0,0,69406,0,14428,72013,3031,1513,5150,0,0,0,0,474,4640,396804,0,0,711709,0,0,0,0,0,288632,0,0,0,70245,23,19,6,1009,0,18,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,145065,0,85678,5082,0,21506,0,10813,927,0,0,0,0,0,0,0,18550,512492,0,0,0,0,0,0,0,0,0,0,203306,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,19023,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18473,12/31/2025 0:00:00,9730,0,0,0,0,240659214,3667404,484882,282390813,0,240659214,3667404,484882,0,0,0,6,0,0,0,0,62025,0,0,0,0,0,0,0,0,11851729,199743,2729800,0,0,0,0,0,0,0,0,0,0,0,908902,0,0,0,0,0,0,0,0,6095521,64286,737747,1319035,436607,1406918,724397,0,0,0,0,93495,12343,40629228,0,0,15800927,0,0,0,0,1310139,1546273,0,0,-2715,0,1971,9338,946,29754,300,1393,43702,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,0,0,0,0,0,0,14381786,0,2233439,3756452,0,1799549,0,0,199633,0,0,0,0,0,0,0,5385199,23695528,0,0,0,0,0,0,0,0,555898,0,35528221,1258,0,0,0,23865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,40204619,0,0,0,0,0,0,0,0,0,195521605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18474,12/31/2025 0:00:00,9731,0,0,0,0,6200490,2887,0,8634000,0,7449603,2887,0,0,0,0,30,0,0,0,0,72025,0,0,0,0,0,0,0,0,624279,0,12845,0,0,0,0,0,0,0,0,0,0,0,131338,0,0,0,0,0,0,0,0,224715,2068,28569,74857,3672,39896,73071,0,0,0,0,1740,89861,3255703,0,0,1170846,0,0,0,0,0,534656,0,0,-1000,2144,57,793,0,1889,0,0,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,637124,0,143759,124964,0,86789,0,2767,0,0,0,0,0,0,0,0,261912,682192,0,0,0,0,0,0,0,0,0,0,1151515,1334,0,0,0,40282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,485880,1657.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18515,12/31/2025 0:00:00,9752,0,0,0,0,83789986,1605954,196816,94624938,0,83790988,1605954,196816,0,0,0,145,0,0,0,0,122024,0,0,0,0,0,0,0,0,5630861,0,502186,0,0,0,0,0,0,0,0,0,0,0,1399417,0,0,0,0,0,0,0,0,2800036,73714,528408,616371,33145,437045,1489013,0,0,0,0,24214,25497,15422323,0,0,3761247,0,0,0,0,744882,3839259,0,0,-2959,933863,679,7054,98,10980,0,101,18913,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,0,0,0,6133047,0,2370089,1790914,0,-439518,0,0,0,0,0,0,0,0,0,0,1566121,6220390,0,0,0,0,0,0,0,0,0,0,9263733,977,0,0,0,253189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572579,0,0,572579,10000000,0,0,6832685,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18528,12/31/2025 0:00:00,9756,0,0,0,0,142032,0,0,191990,0,142032,0,20000,0,0,0,1,0,0,0,0,42025,0,0,0,0,0,0,0,0,8215,0,1077,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,7351,0,324,2168,0,0,0,0,0,35,53104,0,0,0,0,0,0,0,0,52637,0,0,0,0,0,0,0,184,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9294,0,99,110,0,-595,0,0,0,0,0,0,0,0,0,0,51,75751,0,0,0,0,0,0,0,0,0,0,29242,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11250,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18550,12/31/2025 0:00:00,9771,0,0,0,0,128661466,845360,396877,141927595,0,128661466,845360,396877,0,0,0,57,0,0,0,0,122024,0,0,0,0,0,0,0,0,4721494,0,1539668,0,0,0,0,0,0,0,0,0,0,0,584504,0,0,0,0,0,0,0,0,2828584,10077,411778,1510982,129954,105115,81927,0,0,0,0,26566,29056,22957102,0,0,16519588,0,0,0,0,3232588,1190749,0,0,-1562,0,883,5206,432,10685,0,592,17798,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,6261162,0,1213417,1304554,0,352714,0,730252,0,0,0,0,0,0,0,0,592868,20465502,0,0,0,0,0,0,0,0,0,0,11256537,793,0,0,0,62646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408,23820273,0,0,0,0,0,0,0,0,0,43251864,0,0,288890,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18559,12/31/2025 0:00:00,9776,0,0,0,0,35229931,1558181,0,44536485,0,35229931,1558181,0,0,0,0,16,0,0,0,0,62025,0,0,0,0,0,0,0,0,805574,0,1278179,0,0,0,0,0,0,0,0,0,0,0,318879,0,0,0,0,0,0,0,0,713042,25165,105601,340244,22952,39684,267578,0,0,0,0,7859,15485,1607886,0,0,2876930,0,0,0,0,292634,3253450,0,0,0,0,198,2065,0,4354,388,0,7005,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2083753,0,525596,183779,0,817965,0,19892,0,0,0,0,0,0,0,0,631096,5386418,0,0,0,0,0,0,0,0,0,0,7604488,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,949556,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18562,12/31/2025 0:00:00,9778,0,0,0,0,123706,0,0,137747,0,123706,0,0,0,0,0,1,0,0,0,0,122024,0,0,0,0,0,0,0,0,903,0,3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531,0,0,0,0,0,0,0,0,242,2231,0,0,0,0,0,0,0,0,5741,0,0,0,211,0,0,0,83,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4757,0,211,678,0,1517,0,0,0,0,0,0,0,0,0,0,0,46585,0,0,0,0,0,0,0,0,0,0,14040,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18574,12/31/2025 0:00:00,9786,0,0,0,0,105230216,3948129,1362098,134910907,0,105230216,3948129,1362098,0,0,0,82,0,0,0,0,92025,0,0,0,0,0,0,0,0,4885398,0,2378879,0,0,0,0,0,0,0,0,0,0,0,311906,0,0,0,0,0,0,0,0,1936575,114408,368622,479576,198007,540789,767246,0,0,0,0,23589,338732,19820058,0,0,1328733,0,0,0,0,3857644,485906,0,0,0,43040,709,5197,337,8523,755,577,16098,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,7264277,0,826883,1841592,0,-412433,0,362126,0,0,0,0,0,0,0,0,265095,14957714,0,0,0,0,0,0,0,0,0,0,23999339,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,4797447,0,0,0,0,0,0,0,0,0,17443617,0,0,2159615,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18582,12/31/2025 0:00:00,9790,0,0,0,0,2423368,263696,0,3063328,0,2423368,263696,0,0,0,0,0,0,0,0,0,122024,0,0,0,0,0,0,0,0,116641,0,34166,0,0,0,0,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,0,51020,506,6472,30628,496,1341,12945,0,0,0,0,580,28064,425096,0,0,992176,0,0,0,0,216432,250113,0,0,0,0,20,0,0,380,65,48,513,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,150807,0,5904,14576,0,16180,0,18403,0,0,0,0,0,0,0,0,0,236196,0,0,0,0,0,0,0,0,0,0,376606,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18616,12/31/2025 0:00:00,9811,0,0,0,0,176701767,3241470,0,202315930,0,176701767,3241470,0,0,0,0,52,0,0,0,0,122024,0,0,0,0,0,0,0,0,6254772,0,2616838,0,0,0,0,0,0,0,0,0,0,0,628852,0,0,0,0,0,0,0,0,3445068,27783,529062,1640071,78090,578907,1014759,0,0,0,0,36559,38679,11481638,0,0,2474537,0,0,0,0,2886201,9473161,0,0,0,0,864,8810,249,18301,0,834,29058,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,8871610,0,1973861,1190357,0,1434430,0,698508,1,0,0,0,0,199387336,0,0,2214179,43603998,0,0,0,0,0,0,0,0,0,0,20622198,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,20586734,0,0,0,0,0,0,0,0,0,67820700,0,0,1030335,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18623,12/31/2025 0:00:00,9817,0,0,0,0,67596525,882525,118441,82511785,0,67596525,882525,118441,0,0,0,42,0,0,0,0,92025,0,0,0,0,0,0,0,0,3331876,0,381682,0,0,0,0,0,0,0,0,0,0,0,686727,0,0,0,0,0,0,0,0,1872090,43618,422099,630085,79738,44526,322892,0,0,0,0,16710,49225,4516214,0,0,6095879,0,0,0,0,858549,2957196,0,0,0,420932,286,1857,136,10042,0,30,12351,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,3713558,0,1302533,559151,0,809808,0,129099,0,0,0,0,0,0,0,0,675391,4232495,0,0,0,0,0,0,0,0,0,0,13401094,1624,0,3037490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28382907,0,0,2002900,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18635,12/31/2025 0:00:00,9822,0,0,0,0,79653670,0,0,95374887,0,79653670,0,0,0,0,0,13,0,0,0,0,62025,0,0,0,0,0,0,0,0,4254921,0,449886,0,0,0,0,0,0,0,0,0,0,0,440230,0,0,0,0,0,0,0,0,685704,0,142414,215556,10290,50516,2405,0,27578,0,0,13757,68971,1054236,0,0,211048,0,0,0,0,354578,1081258,0,0,0,0,557,1208,93,3064,275,0,5197,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,4704807,0,467347,1990154,0,1883609,50000,0,84320,0,0,0,0,0,0,0,469739,4054966,0,0,0,0,0,0,0,0,0,0,15634898,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,76456,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18649,12/31/2025 0:00:00,9830,0,0,0,0,57793837,3515959,34610,69246824,0,59377837,3515959,34610,0,0,0,48,0,0,0,0,122024,0,0,0,0,0,0,0,0,2695843,0,690311,0,0,0,0,0,0,0,0,0,0,0,117129,0,0,0,0,0,0,0,0,1491094,9806,155603,484640,16495,118889,281243,0,0,0,0,13447,8234,6416318,0,0,2175863,0,0,0,0,646784,2827527,0,0,200,0,590,2356,38,6075,0,380,9456,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,3386154,0,278878,1121778,0,-336197,0,125000,2208,0,0,0,0,0,0,0,489564,4374050,0,0,0,0,0,0,0,0,0,0,7220649,1043,0,0,0,4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,7934209,0,0,0,0,0,0,0,0,0,6250000,0,0,390263,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18708,12/31/2025 0:00:00,9854,0,0,0,0,2319994060,54958852,21456327,2739320281,0,2319994060,54958852,21456327,0,0,0,1804,0,0,0,0,122024,0,0,0,0,0,0,0,0,120610814,0,18667874,0,0,0,0,0,0,0,0,0,0,0,12214183,0,0,0,0,0,0,0,0,56646326,1559097,2407405,23753836,1807798,6733320,3676694,0,0,0,0,466129,2583641,244247998,0,0,193844442,0,0,0,0,133690524,139292836,0,0,4346138,0,16986,136028,4635,200947,0,12426,371022,0,0,0,0,0,0,0,0,0,0,0,0,0,437,10,0,0,0,0,0,0,139278688,0,40288976,43978000,0,18624628,0,0,6352,0,0,0,0,0,0,0,17002242,396086803,0,0,0,0,0,0,0,0,0,0,313843950,1146,0,723124769,0,454741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6044,93669875,0,0,0,0,0,0,0,0,0,1022135123,0,0,43391219,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18710,12/31/2025 0:00:00,9856,0,0,0,0,372008812,20221275,5027210,492739325,0,394858594,28179399,5027210,0,0,0,250,0,0,0,0,122024,0,0,0,0,0,0,0,0,24251909,0,3191356,0,0,0,0,0,0,0,0,0,0,0,2054454,0,0,0,0,0,0,0,0,8330006,162944,915845,2485425,453593,1754669,3450934,0,88254,0,0,100047,1174195,98678531,0,0,6039275,0,0,0,0,4242145,23497649,0,0,0,70975,3480,14679,1572,35155,1735,352,56993,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0,0,0,0,0,0,27443265,0,3691989,10416022,0,-1072374,0,285101,356509,0,0,0,0,0,0,0,4919651,6891602,0,0,0,0,0,0,0,0,0,0,41243659,837,0,3984629,0,632500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,30583267,0,0,0,0,0,21000000,0,0,21000000,107471683,0,0,13705631,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
