"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
24313,12/31/2025 0:00:00,14439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166695864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93775749,0,0,2948897,1942125,13910983,32398376,12332711,50678075,0,0,0,0,0,604073,0,1336,0,0,0,0,0,72475,0,1082293,0,0,0,0,0,0,0,0,0,0,0,0,0,9297,1669,14,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247860,0,22484,0,0,91,518026,0,553357,373497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33724514,0,0,0,0,0,0,0,0,33724514,450681935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24324,12/31/2025 0:00:00,14450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7207029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209258,0,0,0,0,0,77683,0,477024,0,0,0,0,0,273647,0,54,0,0,0,0,0,3664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1064,17,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1918,0,5424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9029325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24326,12/31/2025 0:00:00,14451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3778033,0,0,0,0,0,0,0,0,0,0,0,0,233049660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2381164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19480000,0,0,0,379046913,0,0,7631302,1547881,109380824,104428832,10801587,2075969377,0,0,0,0,0,2601690,0,3438,0,0,0,0,0,315611,0,3737059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8765,11,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787585879,0,0,0,0,0,18980000,0,0,806565879,3631462744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24327,12/31/2025 0:00:00,14452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251568,0,0,0,0,0,0,0,0,0,0,0,0,85086007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60806937,0,0,3848528,1599979,17558809,5877032,1778762,43533342,0,0,0,0,0,2152049,0,767,0,0,0,0,0,49849,0,675379,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,1759,36,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9235,307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20357068,0,0,0,0,0,0,0,0,20357068,272691854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24358,12/31/2025 0:00:00,14482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475833,0,0,0,0,0,0,0,0,0,0,0,0,52995025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4831058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25011,0,0,0,74128939,0,0,2060181,2641353,9167407,18391586,11788474,39340257,0,0,0,0,0,2027953,0,1186,0,0,0,0,0,25363,0,435696,0,0,0,0,0,0,0,0,0,0,0,0,0,2847,678,14,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1621,0,289696,76155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58666585,0,0,0,0,0,0,0,0,58666585,167721276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24362,12/31/2025 0:00:00,14486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770665,0,0,0,0,0,0,0,0,0,0,0,0,917013616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32662131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000000,100000000,46442271,0,23858034,0,0,0,946968410,0,0,16561520,6694544,98559634,96538932,29208712,1271528605,0,0,0,0,0,4565515,0,8770,0,0,0,0,0,685365,0,9684422,0,0,0,0,0,0,0,0,0,0,0,0,0,66626,37195,59,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619077,0,0,0,0,319,1458712,0,8173349,2043864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256145399,0,0,0,0,0,0,0,0,256145399,3891403885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24373,12/31/2025 0:00:00,20416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11737199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734318,0,0,0,0,0,298989,1016356,0,0,0,0,0,0,71376,0,46,0,0,0,0,0,3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,10,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13903107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24381,12/31/2025 0:00:00,19155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346653,0,0,0,0,0,0,0,0,0,0,0,0,34423403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13264870,0,0,648007,825613,2187786,2870115,1016117,6140629,0,0,0,0,0,993961,0,44,0,0,0,0,0,8791,0,31009,0,0,0,0,0,0,0,0,0,0,0,0,0,216,319,10,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,2,1967,0,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050812,0,0,0,0,0,0,0,0,2050812,64810446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24382,12/31/2025 0:00:00,14993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15317679,0,0,0,0,0,0,0,0,0,0,0,0,1068654549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7735938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,125000000,227500000,0,33607170,108834019,67529411,0,102400338,0,0,33967294,26086316,193820104,303723655,144947813,350647260,0,0,0,0,0,316008,0,17365,0,0,0,0,0,388513,0,26900063,0,0,0,0,0,0,0,0,0,0,0,0,0,14021,15312,23,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668090,0,0,0,0,200,1099779,0,2805567,275046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508939145,0,0,0,0,0,22306477,0,0,531245622,3227936512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24384,12/31/2025 0:00:00,23829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629146,0,0,0,0,0,0,0,0,0,0,0,0,132670443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,0,0,80796636,0,0,6712,0,3219086,27378115,72069,45867883,0,0,0,0,0,328153,0,1123,0,0,0,0,0,32965,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,410,1618,11,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44675600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21563,0,0,0,0,1,21563,0,10237,5803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131428851,0,0,0,0,0,0,0,0,131428851,290119090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24387,12/31/2025 0:00:00,18159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12065096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4396818,0,0,0,0,0,0,0,0,0,0,0,0,0,121305,0,45,0,0,0,0,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,8,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11784000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16461914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24390,12/31/2025 0:00:00,17946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14998635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8773507,0,0,108282,7065,1866660,1217558,42151,14465219,0,0,0,0,0,585169,0,145,0,0,0,0,0,8395,0,16890,0,0,0,0,0,0,0,0,0,0,0,0,0,635,341,14,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2504,0,32022,15135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273149,0,0,0,0,0,0,0,0,1273149,45432380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24396,12/31/2025 0:00:00,20397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17580378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6599301,0,0,8522,0,368999,502061,0,483069,0,0,0,0,0,183856,0,83,0,0,0,0,0,3241,0,81087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,6,122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284084,0,0,0,0,0,0,0,0,284084,26089986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24402,12/31/2025 0:00:00,19743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24187,0,0,0,0,0,0,0,0,0,0,0,0,33435267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13651553,0,0,0,0,3792707,768163,79900,17192245,0,0,0,0,0,387729,0,545,0,0,0,0,0,14987,0,289436,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2743,11,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9879,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4257198,0,0,0,0,0,0,0,0,4257198,91911038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24404,12/31/2025 0:00:00,19930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62199707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7975000,0,0,0,31028246,0,0,438627,0,1119264,23658,0,973500,0,0,0,0,0,57660,0,184,0,0,0,0,0,14253,0,178868,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1798,13,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,221,0,0,3,1219,0,27095,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5260503,0,0,0,0,0,0,0,0,5260503,101160434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24405,12/31/2025 0:00:00,18829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266408,0,0,0,0,0,0,0,0,0,0,0,0,191479464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11362862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,1264500,1340000,0,0,0,0,0,257589411,0,0,3317819,9445601,47561043,12953959,12281969,181389988,0,0,0,0,0,1454648,0,1006,0,0,0,0,0,131661,0,2133550,0,0,0,0,0,0,0,0,0,0,0,0,0,13970,6008,18,112024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150987,0,139718,0,0,124,404766,0,317569,26392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69244356,0,0,0,0,0,0,0,0,69244356,830980708,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
24410,12/31/2025 0:00:00,15138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863326732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,0,0,0,0,0,0,0,472800611,0,0,4948607,2711445,57885789,33194129,5871237,0,0,0,0,0,0,188501,0,6097,0,0,0,0,0,361880,0,1600995,0,0,0,0,0,0,0,0,0,0,0,0,0,20157,22895,11,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582405,0,36172,0,2007,383,1260750,0,2831889,412929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86437872,0,0,0,0,0,0,0,0,86437872,1636269922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24414,12/31/2025 0:00:00,15240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93266248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,57204992,0,0,165117,19435,3034258,844256,645638,14033116,0,0,0,0,0,862987,0,339,0,0,0,0,0,31725,0,75526,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,2015,20,102024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45253978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10905,0,10926,0,0,7,22419,0,8355,14580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50274581,0,0,0,0,0,0,0,0,50274581,162387834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24421,12/31/2025 0:00:00,14633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230397763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032073,2016876,0,0,0,0,0,144373580,0,0,1832574,467777,29913280,12439901,2481025,64238644,0,0,0,0,0,22088,0,2090,0,0,0,0,0,76872,0,2250395,0,0,0,0,0,0,0,0,0,0,0,0,0,3909,6566,5,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48209,0,47981,0,0,33,119028,0,255847,50020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40350813,0,0,0,0,0,0,0,0,40350813,595656325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24422,12/31/2025 0:00:00,15042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10788589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987840,0,0,57508,0,1332133,735938,0,1652007,0,0,0,0,0,383300,0,72,0,0,0,0,0,4204,0,37540,0,0,0,0,0,0,0,0,0,0,0,0,0,351,458,15,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4299,0,473,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746873,0,0,0,0,0,0,0,0,746873,24674709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24428,12/31/2025 0:00:00,15031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8165044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027953,0,0,0,0,0,0,0,0,0,0,0,0,0,87295,0,66,0,0,0,0,0,3109,0,87450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,5,122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13828542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24429,12/31/2025 0:00:00,17533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309326,0,0,0,0,0,0,0,0,0,0,0,0,5407487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957065,0,0,0,0,0,607072,0,0,0,0,0,0,0,13770,0,75,0,0,0,0,0,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7456457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
